"x","y","Cu","grad","elev","Nmin","P","pH","solar","twi","label","vol","int"
103.846153846154,117.307692307692,-1.50143293433821,0.0154058685149648,137.75,-12.6765376089848,-0.639975863257968,-0.345211565932712,-49.8936998177428,-1.35735678045417,-1,29.585798816568,0
111.538461538462,117.307692307692,-1.46143293433821,0.0167330185149648,137.02,-12.3465376089848,-0.699975863257968,-0.325211565932713,-14.193699817743,0.742643219545835,-1,29.585798816568,0
119.230769230769,117.307692307692,-1.40143293433821,-0.0186691014850352,136.93,-11.2865376089848,-0.809975863257968,-0.275211565932713,7.1063001822572,2.14264321954583,-1,29.585798816568,0
126.923076923077,117.307692307692,-1.39143293433821,-0.0343513214850352,136.92,-10.7565376089848,-0.859975863257968,-0.255211565932712,8.00630018225729,2.44264321954583,-1,29.585798816568,0
134.615384615385,117.307692307692,-1.38143293433821,-0.0306170614850352,136.91,-9.67653760898478,-0.929975863257968,-0.195211565932713,5.40630018225693,2.44264321954583,-1,29.585798816568,0
142.307692307692,117.307692307692,-1.39143293433821,-0.0176460814850352,137,-9.12653760898478,-0.949975863257968,-0.165211565932712,1.90630018225693,1.44264321954583,-1,29.585798816568,0
150,117.307692307692,-1.41143293433821,-0.00126792148503523,138.32,-8.02653760898478,-0.989975863257968,-0.105211565932713,-27.2936998177429,-1.25735678045417,-1,14.792899408284,0
157.692307692308,117.307692307692,-1.42143293433821,-0.000436661485035225,139.65,-7.14653760898478,-1.01997586325797,-0.0352115659327126,-19.9936998177427,-1.25735678045417,-1,4.22654268808115,0
165.384615384615,117.307692307692,-1.41143293433821,-0.00576840148503523,139.93,-6.71653760898478,-1.02997586325797,-0.00521156593271233,-17.0936998177431,-0.857356780454166,-1,14.792899408284,0
173.076923076923,117.307692307692,-1.35143293433821,-0.0236485814850352,140.47,-6.02653760898478,-1.02997586325797,0.0447884340672875,0.306300182257019,-0.357356780454166,-1,14.792899408284,0
180.769230769231,117.307692307692,-1.30143293433821,-0.0307280114850352,140.68,-5.77653760898478,-1.01997586325797,0.0547884340672873,6.80630018225702,-0.457356780454166,-1,14.792899408284,0
188.461538461538,117.307692307692,-1.15143293433821,-0.0339479614850352,141.15,-5.28653760898478,-0.999975863257968,0.0847884340672875,12.1063001822572,-0.957356780454166,-1,29.585798816568,0
196.153846153846,117.307692307692,-1.06143293433821,-0.0345992614850352,141.39,-5.14653760898478,-0.979975863257968,0.0947884340672873,10.806300182257,-1.05735678045417,-1,29.585798816568,0
203.846153846154,117.307692307692,-0.88143293433821,-0.0378235314850352,141.87,-4.88653760898478,-0.919975863257968,0.104788434067287,12.2063001822571,-0.857356780454166,-1,29.585798816568,0
211.538461538462,117.307692307692,-0.80143293433821,-0.0402580014850352,142.01,-4.74653760898478,-0.879975863257968,0.104788434067287,12.4063001822569,-0.557356780454166,-1,29.585798816568,0
219.230769230769,117.307692307692,-0.641432934338209,-0.0458267214850352,142.25,-4.35653760898478,-0.769975863257968,0.0947884340672873,10.306300182257,-0.457356780454166,-1,29.585798816568,0
226.923076923077,117.307692307692,-0.57143293433821,-0.0481310114850352,142.37,-4.15653760898478,-0.699975863257968,0.0847884340672875,10.0063001822573,-0.357356780454166,-1,29.585798816568,0
234.615384615385,117.307692307692,-0.46143293433821,-0.0513286214850352,142.6,-3.74653760898478,-0.519975863257968,0.0547884340672873,10.1063001822572,-0.157356780454165,-1,29.585798816568,0
242.307692307692,117.307692307692,-0.42143293433821,-0.0524948114850352,142.7,-3.52653760898478,-0.409975863257968,0.0247884340672879,10.2063001822571,-0.0573567804541657,-1,29.585798816568,0
250,117.307692307692,-0.37143293433821,-0.0548673514850352,142.9,-3.09653760898478,-0.139975863257968,-0.0252115659327128,10.2063001822571,0.142643219545834,-1,29.585798816568,0
257.692307692308,117.307692307692,-0.36143293433821,-0.0569636814850352,143.08,-2.87653760898478,0.170024136742032,-0.0652115659327128,10.6063001822572,0.442643219545834,-1,29.585798816568,0
265.384615384615,117.307692307692,-0.38143293433821,-0.0579219314850352,143.15,-2.76653760898478,0.320024136742032,-0.0752115659327126,10.7063001822571,0.542643219545834,-1,29.585798816568,0
273.076923076923,117.307692307692,-0.45143293433821,-0.0599037514850352,143.26,-2.40653760898478,0.540024136742032,-0.0752115659327126,8.6063001822572,0.742643219545835,-1,29.585798816568,0
280.769230769231,117.307692307692,-0.51143293433821,-0.0611582514850352,143.36,-2.15653760898478,0.620024136742032,-0.0652115659327128,7.6063001822572,0.842643219545835,-1,29.585798816568,0
288.461538461538,117.307692307692,-0.641432934338209,-0.0643848814850352,143.54,-1.64653760898478,0.700024136742032,-0.0152115659327121,6.70630018225711,1.14264321954583,-1,29.585798816568,0
296.153846153846,117.307692307692,-0.71143293433821,-0.0662920014850352,143.62,-1.30653760898478,0.720024136742032,0.0147884340672872,6.80630018225702,1.24264321954584,-1,29.585798816568,0
303.846153846154,117.307692307692,-0.851432934338209,-0.0700316714850352,143.75,-0.616537608984778,0.720024136742032,0.0847884340672875,5.90630018225693,1.64264321954583,-1,29.585798816568,0
311.538461538462,117.307692307692,-0.91143293433821,-0.0713753014850352,143.77,-0.276537608984778,0.710024136742032,0.114788434067288,4.6063001822572,1.84264321954583,-1,29.585798816568,0
319.230769230769,117.307692307692,-1.06143293433821,-0.0729920154850352,143.86,0.253462391015223,0.680024136742032,0.134788434067287,2.90630018225693,1.74264321954584,-1,29.585798816568,0
326.923076923077,117.307692307692,-1.13143293433821,-0.0736235474850352,143.9,0.513462391015221,0.670024136742032,0.124788434067288,2.6063001822572,1.84264321954583,-1,14.792899408284,0
334.615384615385,117.307692307692,-1.32143293433821,-0.0752669434850352,143.96,0.843462391015223,0.660024136742032,0.0447884340672875,1.50630018225729,1.94264321954583,-1,14.792899408284,0
342.307692307692,117.307692307692,-1.43143293433821,-0.0764752394850352,144,0.913462391015223,0.650024136742032,-0.0152115659327121,0.506300182257291,1.84264321954583,-1,29.585798816568,0
350,117.307692307692,-1.66143293433821,-0.0783451434850352,144.03,1.03346239101522,0.630024136742033,-0.175211565932712,0.406300182256928,1.94264321954583,-1,29.585798816568,0
357.692307692308,117.307692307692,-1.87143293433821,-0.0785126834850352,144.03,0.793462391015222,0.610024136742032,-0.325211565932713,0.806300182257019,1.94264321954583,-1,29.585798816568,0
365.384615384615,117.307692307692,-1.95143293433821,-0.0781195344850352,144.03,0.663462391015223,0.600024136742032,-0.395211565932713,1.50630018225729,2.04264321954583,-1,29.585798816568,0
373.076923076923,117.307692307692,-2.06143293433821,-0.0766813994850352,144.04,0.583462391015221,0.570024136742032,-0.475211565932712,0.806300182257019,1.94264321954583,-1,29.585798816568,0
380.769230769231,117.307692307692,-2.08143293433821,-0.0764716374850352,144.08,0.633462391015222,0.560024136742032,-0.475211565932712,0.106300182257201,1.74264321954584,-1,29.585798816568,0
388.461538461538,117.307692307692,-2.05143293433821,-0.0772270304850352,144.14,0.723462391015222,0.520024136742032,-0.435211565932712,0.806300182257019,1.84264321954583,-1,29.585798816568,0
396.153846153846,117.307692307692,-2.02143293433821,-0.0779123574850352,144.17,0.843462391015223,0.500024136742032,-0.395211565932713,1.20630018225711,1.84264321954583,-1,29.585798816568,0
403.846153846154,117.307692307692,-1.91143293433821,-0.0792597194850352,144.2,1.09346239101522,0.430024136742032,-0.285211565932713,1.80630018225702,1.94264321954583,-1,29.585798816568,0
411.538461538462,117.307692307692,-1.85143293433821,-0.0792884814850352,144.19,1.22346239101522,0.400024136742032,-0.225211565932712,2.90630018225693,2.04264321954583,-1,29.585798816568,0
419.230769230769,117.307692307692,-1.71143293433821,-0.0768056344850352,144.26,0.833462391015221,0.320024136742032,-0.115211565932713,1.20630018225711,1.54264321954583,-1,29.585798816568,0
426.923076923077,117.307692307692,-1.63143293433821,-0.0748996684850352,144.3,0.643462391015223,0.280024136742032,-0.0652115659327128,1.50630018225729,1.74264321954584,-1,29.585798816568,0
434.615384615385,117.307692307692,-1.45143293433821,-0.0712040714850352,144.31,-0.146537608984779,0.200024136742032,0.0247884340672879,1.90630018225693,1.34264321954583,-1,29.585798816568,0
442.307692307692,117.307692307692,-1.35143293433821,-0.0698853514850352,144.42,-0.726537608984778,0.160024136742032,0.0547884340672873,1.00630018225729,0.942643219545834,-1,29.585798816568,0
450,117.307692307692,-1.14143293433821,-0.0631494514850352,144.64,-1.90653760898478,0.0500241367420324,0.114788434067288,2.90630018225693,0.942643219545834,-1,29.585798816568,0
457.692307692308,117.307692307692,-0.93143293433821,-0.0505853314850352,144.79,-2.68653760898478,-0.0599758632579679,0.174788434067287,1.30630018225702,1.04264321954583,-1,29.585798816568,0
465.384615384615,117.307692307692,-0.82143293433821,-0.0430429714850352,144.74,-3.06653760898478,-0.0999758632579679,0.204788434067288,5.20630018225711,0.642643219545834,-1,29.585798816568,0
473.076923076923,117.307692307692,-0.61143293433821,-0.0262683514850352,144.77,-3.30653760898478,-0.109975863257968,0.254788434067287,8.50630018225729,-0.657356780454165,-1,29.585798816568,0
480.769230769231,117.307692307692,-0.52143293433821,-0.0195989414850352,145.2,-3.14653760898478,-0.0699758632579677,0.284788434067288,4.30630018225702,-1.55735678045417,-1,29.585798816568,0
488.461538461538,117.307692307692,-0.36143293433821,-0.0162054814850352,146.13,-2.84653760898478,0.0400241367420322,0.344788434067287,9.30630018225702,-1.15735678045417,-1,29.585798816568,0
496.153846153846,117.307692307692,-0.30143293433821,-0.0177302614850352,146.51,-2.32653760898478,0.110024136742032,0.374788434067288,16.1063001822572,-0.657356780454165,-1,29.585798816568,0
503.846153846154,117.307692307692,-0.26143293433821,-0.0212421814850352,146.76,-1.27653760898478,0.210024136742032,0.424788434067287,21.1063001822572,0.0426432195458339,-1,29.585798816568,0
511.538461538462,117.307692307692,-0.29143293433821,-0.0214246114850352,146.22,-0.756537608984779,0.220024136742032,0.444788434067288,16.0063001822573,0.542643219545834,-1,29.585798816568,0
519.230769230769,117.307692307692,-0.50143293433821,-0.0185421814850352,146.28,0.233462391015223,0.120024136742032,0.474788434067287,11.0063001822573,0.842643219545835,-1,29.585798816568,0
526.923076923077,117.307692307692,-0.68143293433821,-0.0159378414850352,146.7,0.733462391015223,2.41367420321659e-05,0.474788434067287,9.50630018225729,0.142643219545834,-1,29.585798816568,0
534.615384615385,117.307692307692,-1.27143293433821,-0.00931873148503522,147.56,1.61346239101522,-0.379975863257968,0.464788434067287,16.7063001822571,-1.05735678045417,-1,29.585798816568,0
542.307692307692,117.307692307692,-1.66143293433821,-0.00761328148503522,147.84,2.00346239101522,-0.619975863257967,0.444788434067288,20.5063001822573,-1.25735678045417,-1,29.585798816568,0
550,117.307692307692,-2.55143293433821,-0.00853106148503523,148.15,2.78346239101522,-1.14997586325797,0.384788434067287,23.7063001822571,-1.05735678045417,-1,29.585798816568,0
557.692307692308,117.307692307692,-3.45143293433821,-0.00902945148503523,148.4,4.04346239101522,-1.61997586325797,0.304788434067287,21.5063001822573,-0.557356780454166,-1,29.585798816568,0
565.384615384615,117.307692307692,-3.80143293433821,-0.00923650148503523,148.52,4.67346239101522,-1.78997586325797,0.264788434067287,21.306300182257,-0.357356780454166,-1,29.585798816568,0
573.076923076923,117.307692307692,-4.02143293433821,-0.00979778148503523,148.81,5.54346239101522,-1.96997586325797,0.224788434067287,21.2063001822571,-0.257356780454165,-1,29.585798816568,0
580.769230769231,117.307692307692,-3.87143293433821,-0.0102503014850352,148.94,5.78346239101522,-1.95997586325797,0.224788434067287,20.9063001822569,-0.0573567804541657,-1,29.585798816568,0
588.461538461538,117.307692307692,-3.12143293433821,-0.0107318614850352,149.08,6.25346239101522,-1.75997586325797,0.254788434067287,21.9063001822569,0.542643219545834,-1,29.585798816568,0
596.153846153846,117.307692307692,-2.57143293433821,-0.0107780114850352,149.12,6.24346239101522,-1.58997586325797,0.274788434067288,22.5063001822573,0.842643219545835,-1,29.585798816568,0
603.846153846154,117.307692307692,-1.28143293433821,-0.00992370148503523,149.22,6.22346239101522,-1.13997586325797,0.344788434067287,22.2063001822571,0.842643219545835,-1,29.585798816568,0
611.538461538462,117.307692307692,-0.63143293433821,-0.00890449148503522,149.43,6.20346239101522,-0.859975863257968,0.384788434067287,20.806300182257,0.442643219545834,-1,14.792899408284,0
619.230769230769,117.307692307692,0.50856706566179,-0.00664584148503522,149.92,6.65346239101522,-0.259975863257968,0.454788434067288,20.806300182257,-0.457356780454166,-1,29.585798816568,0
626.923076923077,117.307692307692,0.948567065661789,-0.00546281148503522,150.08,6.87346239101522,0.0600241367420322,0.474788434067287,23.2063001822571,-0.857356780454166,-1,29.585798816568,0
634.615384615385,117.307692307692,1.47856706566179,-0.00149161148503522,150.35,7.58346239101522,0.690024136742032,0.504788434067287,25.9063001822569,-0.957356780454166,-1,29.585798816568,0
642.307692307692,117.307692307692,1.57856706566179,0.00221449851496477,150.42,8.08346239101522,1.00002413674203,0.504788434067287,27.306300182257,-0.657356780454165,-1,29.585798816568,0
650,117.307692307692,1.53856706566179,0.0123563785149648,150.56,9.07346239101522,1.58002413674203,0.504788434067287,28.306300182257,-0.757356780454165,-1,29.585798816568,0
657.692307692308,117.307692307692,1.34856706566179,0.0247954185149648,150.89,9.70346239101522,2.07002413674203,0.494788434067288,30.2063001822571,-1.65735678045417,-1,29.585798816568,0
665.384615384615,117.307692307692,1.21856706566179,0.0316032185149648,150.95,10.0234623910152,2.24002413674203,0.484788434067288,30.9063001822569,-1.85735678045417,-1,14.792899408284,0
673.076923076923,117.307692307692,0.93856706566179,0.0471444185149648,150.96,10.0334623910152,2.36002413674203,0.464788434067287,30.7063001822571,-1.85735678045417,-1,29.585798816568,0
680.769230769231,117.307692307692,0.78856706566179,0.0550607185149648,150.9,9.72346239101522,2.30002413674203,0.464788434067287,29.806300182257,-1.75735678045417,-1,29.585798816568,0
688.461538461538,117.307692307692,0.51856706566179,0.0686275185149648,150.5,9.11346239101522,2.02002413674203,0.454788434067288,29.2063001822571,-1.15735678045417,-1,29.585798816568,0
696.153846153846,117.307692307692,0.398567065661791,0.0738804185149648,150.44,8.27346239101522,1.81002413674203,0.454788434067288,30.0063001822573,-1.35735678045417,-1,29.585798816568,0
703.846153846154,117.307692307692,0.20856706566179,0.0828763185149648,150.5,6.59346239101522,1.35002413674203,0.464788434067287,26.6063001822572,-2.15735678045417,-1,29.585798816568,0
711.538461538462,117.307692307692,0.15856706566179,0.0863445185149648,150.47,5.76346239101522,1.13002413674203,0.454788434067288,26.4063001822569,-2.05735678045417,-1,29.585798816568,0
719.230769230769,117.307692307692,0.148567065661791,0.0909344185149648,150.5,3.93346239101522,0.740024136742032,0.454788434067288,28.806300182257,-1.45735678045417,-1,14.792899408284,0
726.923076923077,117.307692307692,0.18856706566179,0.0913349185149648,150.55,3.02346239101522,0.590024136742032,0.444788434067288,29.0063001822573,-1.15735678045417,-1,29.585798816568,0
734.615384615385,117.307692307692,0.33856706566179,0.0892301185149648,151.15,1.50346239101522,0.370024136742032,0.394788434067287,28.1063001822572,-1.45735678045417,-1,14.792899408284,0
742.307692307692,117.307692307692,0.43856706566179,0.0865439185149648,151.36,0.903462391015221,0.290024136742032,0.364788434067288,29.1063001822572,-1.05735678045417,-1,7.39644970414201,0
750,117.307692307692,0.66856706566179,0.0762851185149648,152.1,-0.296537608984778,0.190024136742032,0.294788434067287,22.306300182257,-1.65735678045417,-1,5.91715976331361,0
757.692307692308,117.307692307692,0.90856706566179,0.0601915185149648,152.94,-1.03653760898478,0.110024136742032,0.224788434067287,28.1063001822572,-1.65735678045417,-1,14.792899408284,0
765.384615384615,117.307692307692,1.01856706566179,0.0512719185149648,153.21,-1.39653760898478,0.0700241367420325,0.184788434067287,29.2063001822571,-1.25735678045417,-1,29.585798816568,0
773.076923076923,117.307692307692,1.26856706566179,0.0287070185149648,153.58,-1.61653760898478,0.0100241367420324,0.144788434067287,26.9063001822569,-0.557356780454166,-1,29.585798816568,0
780.769230769231,117.307692307692,1.38856706566179,0.0204155185149648,153.75,-1.47653760898478,-0.0299758632579676,0.134788434067287,23.4063001822569,-0.757356780454165,-1,29.585798816568,0
788.461538461538,117.307692307692,1.61856706566179,0.0491894185149648,154.28,-1.19653760898478,-0.129975863257968,0.134788434067287,22.4063001822569,-1.45735678045417,-1,29.585798816568,0
796.153846153846,117.307692307692,1.72856706566179,0.0864905185149648,153.93,-0.736537608984779,-0.199975863257968,0.144788434067287,1.20630018225711,-2.65735678045417,-1,29.585798816568,0
803.846153846154,117.307692307692,1.94856706566179,0.165625518514965,151.49,0.183462391015222,-0.389975863257968,0.184788434067287,-56.5936998177431,-3.35735678045417,-1,14.792899408284,0
811.538461538462,117.307692307692,2.08856706566179,0.193916118514965,150.08,0.643462391015223,-0.499975863257968,0.204788434067288,-60.0936998177431,-3.15735678045417,-1,14.792899408284,0
819.230769230769,117.307692307692,2.42856706566179,0.215336318514965,146.98,2.01346239101522,-0.729975863257968,0.244788434067288,-70.0936998177431,-3.05735678045417,-1,29.585798816568,0
826.923076923077,117.307692307692,2.64856706566179,0.211434218514965,145.44,2.70346239101522,-0.849975863257968,0.264788434067287,-62.693699817743,-3.05735678045417,-1,29.585798816568,0
834.615384615385,117.307692307692,3.19856706566179,0.194151418514965,142.69,4.23346239101522,-1.05997586325797,0.284788434067288,-48.9936998177427,-2.75735678045417,-1,29.585798816568,0
842.307692307692,117.307692307692,3.51856706566179,0.180882518514965,141.4,5.07346239101522,-1.15997586325797,0.284788434067288,-62.5936998177431,-2.75735678045417,-1,29.585798816568,0
850,117.307692307692,4.16856706566179,0.151093818514965,138.71,6.75346239101522,-1.33997586325797,0.264788434067287,-48.9936998177427,-2.05735678045417,-1,29.585798816568,0
857.692307692308,117.307692307692,4.74856706566179,0.123283418514965,136.55,8.60346239101522,-1.48997586325797,0.224788434067287,-12.693699817743,-1.45735678045417,-1,29.585798816568,0
865.384615384615,117.307692307692,4.93856706566179,0.107305118514965,135.75,9.53346239101522,-1.55997586325797,0.204788434067288,-4.49369981774271,-1.35735678045417,-1,29.585798816568,0
873.076923076923,117.307692307692,4.99856706566179,0.0700418185149648,134.18,11.4234623910152,-1.67997586325797,0.134788434067287,-8.69369981774298,-1.25735678045417,-1,29.585798816568,0
880.769230769231,117.307692307692,4.84856706566179,0.0508826185149648,133.42,12.3934623910152,-1.72997586325797,0.0947884340672873,-8.19369981774298,-1.05735678045417,-1,29.585798816568,0
888.461538461538,117.307692307692,4.23856706566179,0.0195661185149648,132.5,14.3334623910152,-1.82997586325797,0.00478843406728746,7.40630018225693,0.442643219545834,-1,29.585798816568,0
896.153846153846,117.307692307692,3.81856706566179,0.00836980851496477,132.31,15.1634623910152,-1.87997586325797,-0.0452115659327124,11.9063001822569,0.442643219545834,-1,29.585798816568,0
903.846153846154,117.307692307692,2.83856706566179,-0.00222165148503523,131.83,16.8334623910152,-1.96997586325797,-0.135211565932712,12.806300182257,0.342643219545835,-1,29.585798816568,0
911.538461538462,117.307692307692,2.33856706566179,-0.00154106148503522,131.62,17.6634623910152,-1.98997586325797,-0.185211565932712,13.0063001822573,0.0426432195458339,-1,29.585798816568,0
919.230769230769,117.307692307692,1.40856706566179,0.00439227851496478,131.12,18.8234623910152,-1.99997586325797,-0.255211565932712,13.0063001822573,-0.657356780454165,-1,29.585798816568,0
926.923076923077,117.307692307692,0.98856706566179,0.00730599851496477,130.8,19.4034623910152,-1.99997586325797,-0.275211565932713,12.6063001822572,-1.05735678045417,-1,29.585798816568,0
934.615384615385,117.307692307692,0.22856706566179,0.0138506185149648,130.09,20.3734623910152,-1.99997586325797,-0.295211565932712,13.1063001822572,-1.15735678045417,-1,29.585798816568,0
942.307692307692,117.307692307692,-0.101432934338209,0.0186579185149648,129.67,20.7734623910152,-2.00997586325797,-0.285211565932713,12.6063001822572,-1.25735678045417,-1,29.585798816568,0
950,117.307692307692,-0.73143293433821,0.0289253185149648,128.64,21.5634623910152,-2.05997586325797,-0.245211565932713,2.30630018225702,-1.55735678045417,-1,14.792899408284,0
957.692307692308,117.307692307692,-1.30143293433821,0.0358148185149648,127.43,21.6434623910152,-2.15997586325797,-0.195211565932713,-9.49369981774271,-1.45735678045417,-1,29.585798816568,0
965.384615384615,117.307692307692,-1.54143293433821,0.0360982185149648,126.75,21.6934623910152,-2.20997586325797,-0.165211565932712,-12.8936998177428,-1.45735678045417,-1,14.792899408284,0
973.076923076923,117.307692307692,-1.88143293433821,0.0294383185149648,125.35,21.7034623910152,-2.25997586325797,-0.115211565932713,-14.3936998177428,-0.957356780454166,-1,29.585798816568,0
980.769230769231,117.307692307692,-1.96143293433821,0.0234282185149648,124.72,21.6734623910152,-2.26997586325797,-0.0952115659327122,-12.3936998177428,-0.357356780454166,-1,29.585798816568,0
988.461538461538,117.307692307692,-2.05143293433821,0.00534135851496478,123.79,21.6134623910152,-2.24997586325797,-0.0552115659327121,-4.49369981774271,1.44264321954583,-1,29.585798816568,0
996.153846153846,117.307692307692,-2.03143293433821,-0.00601976148503522,123.42,21.6134623910152,-2.20997586325797,-0.0652115659327128,-1.8936998177428,1.94264321954583,-1,29.585798816568,0
3.84615384615385,121.153846153846,-0.87143293433821,0.124954118514965,133.11,-14.8465376089848,-0.909975863257968,-0.295211565932712,6.30630018225702,0.542643219545834,-1,29.585798816568,0
11.5384615384615,121.153846153846,-0.851432934338209,0.0990714185149648,133.93,-14.6465376089848,-0.919975863257968,-0.295211565932712,-1.8936998177428,0.342643219545835,-1,29.585798816568,0
19.2307692307692,121.153846153846,-0.97143293433821,0.0533648185149648,135.4,-14.2565376089848,-0.869975863257968,-0.285211565932713,-0.693699817742981,0.342643219545835,-1,29.585798816568,0
26.9230769230769,121.153846153846,-1.05143293433821,0.0340584185149648,135.92,-14.0565376089848,-0.829975863257968,-0.275211565932713,1.90630018225693,0.342643219545835,-1,29.585798816568,0
34.6153846153846,121.153846153846,-1.28143293433821,-0.00482029148503522,136.62,-13.5965376089848,-0.699975863257968,-0.285211565932713,9.80630018225702,-0.157356780454165,-1,29.585798816568,0
42.3076923076923,121.153846153846,-1.41143293433821,-0.0203481914850352,137.03,-13.3365376089848,-0.629975863257968,-0.295211565932712,10.7063001822571,-0.557356780454166,-1,29.585798816568,0
50,121.153846153846,-1.64143293433821,-0.0300573614850352,137.38,-12.8065376089848,-0.479975863257968,-0.325211565932713,17.806300182257,-0.157356780454165,-1,29.585798816568,0
57.6923076923077,121.153846153846,-1.81143293433821,0.00185928851496478,136.96,-12.9965376089848,-0.379975863257968,-0.365211565932713,17.5063001822573,0.442643219545834,-1,29.585798816568,0
65.3846153846154,121.153846153846,-1.85143293433821,0.0242511185149648,136.9,-13.0965376089848,-0.359975863257968,-0.385211565932712,14.9063001822569,0.142643219545834,-1,29.585798816568,0
73.0769230769231,121.153846153846,-1.86143293433821,0.0349502185149648,137.56,-13.1365376089848,-0.359975863257968,-0.405211565932713,-31.7936998177429,-1.85735678045417,-1,29.585798816568,0
80.7692307692308,121.153846153846,-1.82143293433821,0.0130111285149648,135.42,-13.0765376089848,-0.379975863257968,-0.405211565932713,-140.893699817743,-0.757356780454165,-1,29.585798816568,0
88.4615384615385,121.153846153846,-1.72143293433821,-0.0328030614850352,133.12,-12.9765376089848,-0.469975863257968,-0.385211565932712,-10.5936998177431,1.94264321954583,-1,29.585798816568,0
96.1538461538462,121.153846153846,-1.66143293433821,-0.0275413414850352,133.62,-12.6765376089848,-0.519975863257968,-0.375211565932712,-20.8936998177428,0.742643219545835,-1,29.585798816568,0
103.846153846154,121.153846153846,-1.54143293433821,0.00872786851496478,136.03,-12.0765376089848,-0.649975863257968,-0.335211565932712,-135.193699817743,-1.55735678045417,-1,29.585798816568,0
111.538461538462,121.153846153846,-1.49143293433821,0.0153105985149648,136.83,-11.7765376089848,-0.709975863257968,-0.315211565932713,-15.9936998177427,0.342643219545835,-1,29.585798816568,0
119.230769230769,121.153846153846,-1.44143293433821,-0.0145738314850352,137.01,-10.8165376089848,-0.819975863257968,-0.265211565932712,10.4063001822569,2.04264321954583,-1,29.585798816568,0
126.923076923077,121.153846153846,-1.43143293433821,-0.0303035314850352,137.02,-10.3365376089848,-0.859975863257968,-0.235211565932713,11.2063001822571,2.04264321954583,-1,29.585798816568,0
134.615384615385,121.153846153846,-1.45143293433821,-0.0280307014850352,137.03,-9.38653760898478,-0.919975863257968,-0.185211565932712,13.7063001822571,1.74264321954584,-1,29.585798816568,0
142.307692307692,121.153846153846,-1.46143293433821,-0.0186696414850352,137.12,-8.91653760898478,-0.929975863257968,-0.155211565932713,11.306300182257,1.24264321954584,-1,14.792899408284,0
150,121.153846153846,-1.51143293433821,-0.00365902148503522,138.23,-7.98653760898478,-0.949975863257968,-0.0952115659327122,-27.4936998177427,-0.957356780454166,-1,14.792899408284,0
157.692307692308,121.153846153846,-1.55143293433821,-0.00145327148503523,139.51,-7.22653760898478,-0.959975863257968,-0.0352115659327126,-7.19369981774298,-0.757356780454165,-1,9.86193293885602,0
165.384615384615,121.153846153846,-1.56143293433821,-0.00612406148503522,139.79,-6.84653760898478,-0.959975863257968,-0.00521156593271233,-5.59369981774307,-0.757356780454165,-1,14.792899408284,0
173.076923076923,121.153846153846,-1.52143293433821,-0.0218592414850352,140.44,-6.24653760898478,-0.959975863257968,0.0347884340672877,0.70630018225711,-0.957356780454166,-1,14.792899408284,0
180.769230769231,121.153846153846,-1.47143293433821,-0.0281133914850352,140.75,-6.02653760898478,-0.949975863257968,0.0547884340672873,5.30630018225702,-0.957356780454166,-1,29.585798816568,0
188.461538461538,121.153846153846,-1.32143293433821,-0.0317041614850352,141.3,-5.58653760898478,-0.929975863257968,0.0747884340672877,9.70630018225711,-1.15735678045417,-1,9.86193293885602,0
196.153846153846,121.153846153846,-1.23143293433821,-0.0329863214850352,141.54,-5.46653760898478,-0.919975863257968,0.0747884340672877,10.1063001822572,-1.25735678045417,-1,14.792899408284,0
203.846153846154,121.153846153846,-1.05143293433821,-0.0378767914850352,142.01,-5.21653760898478,-0.869975863257968,0.0847884340672875,11.0063001822573,-0.957356780454166,-1,29.585798816568,0
211.538461538462,121.153846153846,-0.95143293433821,-0.0411977314850352,142.16,-5.08653760898478,-0.839975863257968,0.0847884340672875,12.2063001822571,-0.657356780454165,-1,29.585798816568,0
219.230769230769,121.153846153846,-0.78143293433821,-0.0476111214850352,142.37,-4.67653760898478,-0.749975863257968,0.0747884340672877,11.0063001822573,-0.357356780454166,-1,29.585798816568,0
226.923076923077,121.153846153846,-0.71143293433821,-0.0500851014850352,142.48,-4.46653760898478,-0.689975863257968,0.064788434067288,10.1063001822572,-0.257356780454165,-1,29.585798816568,0
234.615384615385,121.153846153846,-0.601432934338209,-0.0533928014850352,142.7,-4.05653760898478,-0.499975863257968,0.0247884340672879,9.30630018225702,-0.0573567804541657,-1,29.585798816568,0
242.307692307692,121.153846153846,-0.56143293433821,-0.0546421514850352,142.8,-3.83653760898478,-0.379975863257968,0.00478843406728746,9.30630018225702,0.142643219545834,-1,29.585798816568,0
250,121.153846153846,-0.51143293433821,-0.0573394414850352,143,-3.41653760898478,-0.0799758632579679,-0.0452115659327124,9.30630018225702,0.342643219545835,-1,29.585798816568,0
257.692307692308,121.153846153846,-0.50143293433821,-0.0597235114850352,143.18,-3.26653760898478,0.260024136742032,-0.0952115659327122,9.50630018225729,0.542643219545834,-1,29.585798816568,0
265.384615384615,121.153846153846,-0.51143293433821,-0.0608462514850352,143.25,-3.19653760898478,0.430024136742032,-0.105211565932713,8.90630018225693,0.742643219545835,-1,29.585798816568,0
273.076923076923,121.153846153846,-0.58143293433821,-0.0632125714850352,143.34,-2.88653760898478,0.680024136742032,-0.105211565932713,8.00630018225729,0.942643219545834,-1,29.585798816568,0
